Algorithm;Determinismus;GoalReward;CliffReward;StepReward;Gamma;Alpha;Average Episodes Until Trained;Best Episodes Until Trained;Average Steps Once Trained;Best Steps Once Trained;Best Path Once Trained
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.7;0.99;82;81;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[2, 2]->P[1, 2]->P[1, 1]->P[0, 1]->P[0, 0]->P[0, 1]->P[0, 0]->P[0, 0]->P[0, 1]->P[0, 2]->P[0, 3]->P[1, 3]->P[1, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[3, 2]->P[2, 2]->P[2, 1]->P[2, 0]->P[1, 0]->P[1, 0]->P[1, 1]->P[2, 1]->P[3, 1]->P[3, 0]->P[4, 0]->P[3, 0]->P[3, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[3, 0]->P[2, 0]->P[1, 0]->P[1, 1]->P[0, 1]->P[1, 1]->P[2, 1]->P[2, 2]->P[2, 1]->P[2, 2]->P[2, 1]->P[2, 2]->P[2, 3]->P[3, 3]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 1]->P[2, 1]->P[1, 1]->P[1, 0]->P[2, 0]->P[2, 1]->P[1, 1]->P[1, 2]->P[2, 2]->P[3, 2]->P[3, 3]->P[3, 2]->P[3, 1]->P[4, 1]->P[3, 1]->P[3, 0]->P[2, 0]->P[1, 0]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 0]->P[1, 0]->P[1, 1]->P[1, 0]->P[1, 1]->P[2, 1]->P[2, 2]->P[2, 1]->P[1, 1]->P[2, 1]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 0]->P[1, 0]->P[1, 1]->P[1, 0]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 0]
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.7;0.01;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.4;0.7;56;56;555;101;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[1, 3]->P[1, 2]->P[1, 3]->P[2, 3]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 0]->P[0, 0]->P[0, 1]->P[0, 0]->P[0, 0]->P[0, 0]->P[0, 1]->P[0, 2]->P[1, 2]->P[1, 1]->P[1, 0]->P[0, 0]->P[0, 0]->P[0, 0]->P[0, 1]->P[1, 1]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 0]->P[1, 0]->P[1, 0]->P[1, 0]->P[1, 0]->P[1, 1]->P[0, 1]->P[0, 0]->P[0, 0]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 0]->P[2, 0]->P[2, 1]->P[2, 0]->P[2, 1]->P[2, 2]->P[2, 3]->P[1, 3]->P[1, 2]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[1, 1]->P[1, 0]->P[1, 0]->P[2, 0]->P[1, 0]->P[1, 0]->P[2, 0]->P[3, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[3, 0]->P[3, 0]->P[3, 1]->P[3, 2]->P[3, 3]->P[3, 2]->P[3, 3]->P[3, 2]->P[3, 3]->P[3, 2]->P[2, 2]->P[1, 2]->P[1, 1]->P[2, 1]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 2]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 3]->P[1, 3]->P[1, 2]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 2]
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.4;0.4;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.4;0.99;36;35;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 3]->P[0, 3]->P[0, 3]->P[0, 2]->P[0, 2]->P[0, 2]->P[1, 2]->P[2, 2]->P[2, 1]->P[1, 1]->P[0, 1]->P[0, 1]->P[1, 1]->P[0, 1]->P[0, 2]->P[0, 1]->P[1, 1]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 3]->P[1, 3]->P[1, 2]->P[1, 1]->P[1, 0]->P[1, 1]->P[0, 1]->P[0, 1]->P[1, 1]->P[1, 0]->P[1, 0]->P[1, 0]->P[0, 0]->P[0, 1]->P[0, 0]->P[0, 1]->P[0, 2]->P[0, 3]->P[0, 3]->P[0, 2]->P[0, 2]->P[1, 2]->P[1, 1]->P[1, 2]->P[1, 3]->P[1, 2]->P[0, 2]->P[0, 2]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 2]->P[0, 1]->P[1, 1]->P[1, 0]->P[2, 0]->P[1, 0]->P[2, 0]->P[2, 1]->P[2, 2]->P[2, 3]->P[2, 2]->P[2, 1]->P[2, 2]->P[2, 3]->P[1, 3]->P[1, 2]->P[1, 1]->P[0, 1]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 2]->P[0, 2]->P[1, 2]->P[1, 3]->P[1, 2]->P[1, 1]->P[1, 0]->P[2, 0]->P[3, 0]->P[3, 1]->P[3, 0]->P[3, 0]->P[4, 0]
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.4;0.01;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.99;0.7;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.99;0.4;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.99;0.99;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.99;0.01;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.01;0.7;29;28;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 2]->P[0, 2]->P[0, 1]->P[0, 2]->P[0, 2]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[2, 3]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 1]->P[3, 1]->P[2, 1]->P[2, 2]->P[1, 2]->P[0, 2]->P[1, 2]->P[1, 3]->P[2, 3]->P[3, 3]->P[3, 2]->P[4, 2]->P[4, 2]->P[4, 2]->P[4, 3]->P[3, 3]->P[2, 3]->P[2, 2]->P[2, 1]->P[1, 1]->P[2, 1]->P[3, 1]->P[3, 0]->P[3, 1]->P[2, 1]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 1]->P[1, 1]->P[1, 2]->P[0, 2]->P[1, 2]->P[0, 2]->P[0, 2]->P[1, 2]->P[1, 3]->P[2, 3]->P[2, 2]->P[1, 2]->P[2, 2]->P[2, 3]->P[1, 3]->P[2, 3]->P[2, 2]->P[2, 3]->P[2, 2]->P[1, 2]->P[1, 3]->P[1, 2]->P[0, 2]->P[0, 2]->P[1, 2]->P[0, 2]->P[0, 2]->P[0, 3]->P[0, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[1, 2]->P[1, 3]->P[1, 2]->P[1, 3]->P[1, 2]->P[1, 3]->P[1, 2]->P[1, 1]->P[2, 1]->P[1, 1]
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.01;0.4;62;62;555;101;P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 2]->P[1, 2]->P[0, 2]->P[0, 2]->P[0, 2]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]->P[1, 3]->P[1, 2]->P[1, 1]->P[1, 0]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 0]->P[0, 0]->P[0, 0]->P[0, 0]->P[1, 0]->P[2, 0]->P[2, 0]->P[2, 0]->P[3, 0]->P[2, 0]->P[2, 0]->P[2, 0]->P[2, 0]->P[2, 1]->P[2, 2]->P[2, 1]->P[1, 1]->P[1, 2]->P[1, 1]->P[2, 1]->P[1, 1]->P[1, 2]->P[2, 2]->P[2, 3]->P[2, 2]->P[2, 1]->P[1, 1]->P[1, 2]->P[1, 1]->P[1, 2]->P[1, 3]->P[2, 3]->P[2, 2]->P[3, 2]->P[3, 3]->P[3, 2]->P[4, 2]->P[4, 1]->P[3, 1]->P[3, 2]->P[2, 2]->P[1, 2]->P[0, 2]->P[0, 1]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 0]->P[1, 1]->P[2, 1]->P[2, 0]->P[2, 0]->P[1, 0]->P[1, 0]->P[0, 0]->P[1, 0]->P[1, 1]->P[1, 2]->P[2, 2]->P[1, 2]->P[1, 1]->P[2, 1]->P[3, 1]->P[4, 1]->P[3, 1]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 1]->P[3, 1]->P[2, 1]
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.01;0.99;11;10;555;101;P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[1, 2]->P[0, 2]->P[1, 2]->P[1, 3]->P[2, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[1, 2]->P[2, 2]->P[2, 1]->P[2, 2]->P[3, 2]->P[3, 1]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[3, 3]->P[3, 2]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 1]->P[3, 1]->P[4, 1]->P[3, 1]->P[3, 0]->P[4, 0]->P[3, 0]->P[2, 0]->P[2, 1]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[3, 3]->P[3, 2]->P[4, 2]->P[3, 2]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 1]->P[3, 1]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[3, 3]->P[3, 2]->P[2, 2]->P[2, 3]->P[2, 2]->P[2, 3]->P[1, 3]->P[1, 2]->P[1, 1]->P[2, 1]->P[2, 0]->P[2, 0]->P[2, 0]->P[2, 0]->P[2, 1]->P[3, 1]->P[2, 1]->P[2, 2]->P[2, 3]->P[2, 2]->P[2, 3]->P[3, 3]->P[3, 2]->P[4, 2]->P[4, 3]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[3, 2]->P[3, 3]
QLearning;100, 0, 0, 0;-100.0;-1.0;-1.0E-7;0.01;0.01;101;2147483647;0;2147483647;
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.7;0.7;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.7;0.4;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.7;0.99;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.7;0.01;2;2;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.4;0.7;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.4;0.4;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.4;0.99;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.4;0.01;2;2;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;100, 0, 0, 0;-100.0;-1.0;-100.0;0.99;0.7;1;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
