Algorithm;Determinismus;GoalReward;CliffReward;StepReward;Gamma;Alpha;Average Episodes Until Trained;Best Episodes Until Trained;Average Steps Once Trained;Best Steps Once Trained;Best Path Once Trained
QLearning;70, 10, 10, 10;-1.0E7;-1.0E7;-100.0;0.01;0.7;75;56;555;101;P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 0]->P[0, 0]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 2]->P[1, 2]->P[1, 1]->P[1, 2]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[1, 2]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 2]->P[3, 2]->P[3, 1]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 1]->P[3, 1]->P[3, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 1]->P[3, 1]->P[3, 0]->P[3, 0]->P[2, 0]->P[2, 1]->P[2, 0]->P[3, 0]->P[3, 1]->P[2, 1]->P[2, 0]->P[3, 0]->P[3, 0]->P[3, 0]->P[3, 1]->P[3, 0]->P[3, 1]->P[3, 0]->P[3, 1]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 2]
QLearning;25, 25, 25, 25;0.0;-100.0;-100.0;0.7;0.01;101;2147483647;0;2147483647;
QLearning;70, 10, 10, 10;1.0E7;-100.0;-1.0E7;0.7;0.99;75;42;450;7;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;1000.0;-100.0;-100.0;0.7;0.99;75;35;76;8;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;1000.0;-1.0E7;-100.0;0.4;0.4;75;62;81;8;P[0, 4]->P[0, 3]->P[1, 3]->P[1, 2]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;0.0;-100.0;-100.0;0.4;0.01;101;2147483647;0;2147483647;
QLearning;25, 25, 25, 25;0.0;-100.0;-100.0;0.7;0.7;75;44;69;8;P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;0.0;-100.0;-100.0;0.4;0.99;75;44;68;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;-100.0;-100.0;-100.0;0.01;0.99;75;32;83;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;0.0;-100.0;-100.0;0.99;0.01;101;2147483647;0;2147483647;
QLearning;25, 25, 25, 25;1.0E7;-100.0;-100.0;0.4;0.01;75;50;75;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;1.0E7;-1.0E7;-1.0E7;0.7;0.99;75;35;69;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;0, 15, 15, 70;100.0;-100.0;-100.0;0.01;0.7;75;38;52;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;25, 25, 25, 25;0.0;-100.0;-100.0;0.01;0.01;101;2147483647;0;2147483647;
QLearning;0, 15, 15, 70;0.0;-1.0E7;-1.0E7;0.01;0.7;75;38;47;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;0, 15, 15, 70;-100.0;-1.0E-6;-1.0E-7;0.01;0.99;75;51;555;101;P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 2]->P[0, 1]->P[0, 0]->P[0, 1]->P[0, 0]->P[0, 1]->P[0, 0]->P[0, 0]->P[1, 0]->P[1, 1]->P[1, 2]->P[1, 3]->P[1, 2]->P[2, 2]->P[2, 1]->P[2, 2]->P[3, 2]->P[3, 1]->P[3, 2]->P[3, 1]->P[3, 0]->P[3, 1]->P[3, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 2]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 1]->P[4, 0]->P[4, 1]->P[4, 1]->P[4, 2]->P[4, 1]->P[4, 1]->P[4, 1]->P[4, 1]->P[4, 0]->P[4, 1]
QLearning;0, 15, 15, 70;-1.0E7;-100.0;-100.0;0.4;0.99;75;63;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 2]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 2]->P[1, 2]->P[1, 1]->P[1, 2]->P[2, 2]->P[2, 1]->P[2, 2]->P[2, 3]->P[2, 2]->P[2, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[0, 1]->P[0, 2]->P[1, 2]->P[1, 3]->P[2, 3]->P[3, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[2, 2]->P[3, 2]->P[3, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;0, 15, 15, 70;1.0E7;-100.0;-100.0;0.4;0.01;75;59;60;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;97, 1, 1, 1;1000.0;-100.0;-100.0;0.7;0.99;76;15;33;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;97, 1, 1, 1;1000.0;-1.0E-6;-100.0;0.01;0.7;76;5;531;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;1000.0;-1.0;-100.0;0.7;0.7;76;30;458;8;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;97, 1, 1, 1;0.0;-1.0E-6;-100.0;0.4;0.99;76;28;552;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;-100.0;-1.0E-6;-1.0E-7;0.01;0.7;76;39;552;101;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[3, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[3, 2]->P[2, 2]->P[2, 1]->P[3, 1]->P[2, 1]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]
QLearning;97, 1, 1, 1;-1.0E7;-100.0;-100.0;0.4;0.7;76;69;555;101;P[0, 4]->P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[1, 3]->P[1, 2]->P[1, 3]->P[1, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 1]->P[4, 0]->P[3, 0]->P[4, 0]->P[4, 0]->P[4, 1]->P[4, 2]->P[3, 2]->P[3, 1]->P[2, 1]->P[1, 1]->P[1, 0]->P[0, 0]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 3]->P[0, 2]->P[0, 2]->P[1, 2]->P[2, 2]->P[2, 1]->P[2, 2]->P[1, 2]->P[1, 1]->P[1, 0]->P[1, 1]->P[1, 2]->P[2, 2]->P[2, 3]->P[2, 2]->P[1, 2]->P[1, 3]->P[1, 2]->P[0, 2]->P[0, 2]->P[0, 2]->P[0, 2]->P[0, 1]->P[0, 1]->P[0, 2]->P[0, 3]->P[0, 2]->P[0, 2]->P[1, 2]->P[0, 2]->P[0, 3]->P[0, 3]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 3]
QLearning;97, 1, 1, 1;-1.0E7;-100.0;-1.0E-7;0.01;0.99;76;45;553;101;P[0, 4]->P[0, 3]->P[0, 2]->P[1, 2]->P[2, 2]->P[3, 2]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 1]->P[4, 1]->P[4, 2]->P[3, 2]->P[4, 2]->P[4, 1]->P[4, 2]->P[4, 2]->P[3, 2]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[2, 2]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[3, 2]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]
QLearning;25, 25, 25, 25;0.0;-100.0;-1.0E7;0.99;0.01;101;2147483647;0;2147483647;
QLearning;97, 1, 1, 1;-1.0E7;-100.0;-1.0E7;0.7;0.7;76;39;542;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]
QLearning;97, 1, 1, 1;-1.0E7;-1.0E-6;-100.0;0.7;0.4;76;11;540;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;-1.0E7;-1.0E-6;-1.0E7;0.4;0.7;76;30;538;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;-1.0E7;-1.0;-1.0E-7;0.01;0.7;76;47;551;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 3]->P[4, 2]->P[4, 2]->P[4, 3]->P[4, 3]
QLearning;97, 1, 1, 1;-1.0E7;-1.0;-1.0E7;0.7;0.7;76;25;528;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;1.0E7;-100.0;-100.0;0.99;0.01;76;46;34;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;97, 1, 1, 1;1.0E7;-1.0E-6;-100.0;0.7;0.7;76;31;460;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
